audio,text
wavs/397_trim.wav,สัง คม ลาว เข้า ใจ เลื่อง กาน พะ ยา ยาม ปะ กอบ อา ซีบ ใน ด้าน ต่างๆ หา เลี้ยง กุ้ม ตน เอง ตาม ความ สา มาด และ ท่า แฮง ที่ ตน มี ด้วย ความ ซื่อ สัด สุ จะ ลิด
wavs/398_trim.wav,แต่ ต้อง เฮ็ด ให้ ถืก ต้อง ตาม ละ เบียบ กด หมาย บ้าน เมือง เซิ่ง ผู้ ฮับ ซื้อ และ ขน ส่ง ของ เก่า ปะ เพด กวด น้ำ ป ลาส ติก แกัด เจ้ีย และ เหล็ก เสด ใน ลัก สะ นะ ดั่ง ก่าว นี้
wavs/399_trim.wav,อาด เข้า ใจ ว่า มัน เบา บ่อ กะ ทบ ต่อ บุก คน อื่น แต่ ญ่า ลืม ว่า ถ้า หาก มัน โลด โผน เกีน ไป ก่อ เบิ่ง บ่อ เป็น ละ เบียบ
wavs/400_trim.wav,บุก คน อื่น เห็น มี ความ ญ้าน กัว และ ญ้าน เถิง ความ บ่อ ปอด ไพ
wavs/401_trim.wav,ต้อง ทำ ความ เข้า ใจ ว่า เส้น ทาง คม มะ นา คม แม่น ซับ สม บัด ส่วน ลวม ของ ซาด
wavs/402_trim.wav,ทุก คน มี หน้า ที่ ปก ปัก ฮัก สา ทะ นุ บำ ลุง ส้อม แปง ให้ นำ ใช้ ได้ ยาว นาน
wavs/404_trim.wav,และ ทุก คน มี สิด ซม ใช้ ฮ่วม กัน แต่ กาน ซม ใช้ กอ บ่อ ควน เห็น แก่ ตัว ใช้ ด้วย ความ ฮับ ผิด ซอบ ซ่วย กัน
wavs/405_trim.wav,โดย ที่ บ่อ ส้าง ความ เดือด ฮ้อน ให้ คน จำ นวน หลาย ผ่าน มา มัก เห็น ว่า ลด ที่ ขน ส่ง สิน ค้า เหล่า นั้น มัก ต่อ เตีม เสริม แต่ง โต ถัง ของ ลด ให้ สูง ขึ้น
wavs/406_trim.wav,เฮ็ด ให้ บัน ทุก ได้ หลาย เกีน กำ นด ที่ มี โดย สะ เพาะ แม่น ความ สูง ส้าง ความ กีด ขวาง กาน สัน จอน ไป มา บ่อ สา มาด เบิ่ง เห็น ไก ได้
wavs/407_trim.wav,เซิ่ง เสี่ยง ต่อ กาน เกิด อุ บัด เหตุ ได้ ง่าย ทัง เพิ่น ทัง โต ดั่ง นั้น ควน คำ นึง เถิง ความ ปอด ไพ ไว้ ก่อน
wavs/408_trim.wav,มา ละ ยาด ของ นัก ขับ ขี่ ที่ ดี จะ บ่อ ส้าง ความ เดือด ฮ้อน ให้ ผู้ อื่น
wavs/409_trim.wav,นอก จาก นี้ ฝาก เถิง พาก ส่วน เกี่ยว ข้อง กวด กา เข้ม งวด เลื่อง มาด ตะ ถาน กาน บัน จุ เคื่อง ของ ใน ลด ขน ส่ง สิน ค้า
wavs/410_trim.wav,น้ำ หนัก กับ ขะ หนาด ของ ลด ให้ พอ ด้าม พอ ดี หาก พบ เห็น กาน ละ เมีด กอ ต้อง มี กาน สึก สา อบ ฮม และ ปับ ใหม ใส่ ละ เบียบ กัน คัก แน่
wavs/411_trim.wav,เพื่อ เป็น แบบ อย่าง และ เป็น ละ เบียบ ของ สัง คม
wavs/412_trim.wav,กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า ได้ ไข ขึ้น อย่าง เป็น ทาง กาน มา แต่ วัน ที ซาว หก มิ ถุ นา สอง พัน ซาว สาม ที่ ผ่าน มา
wavs/413_trim.wav,โดย กาน เป็น ปะ ทาน ของ ท่าน ไซ สม พอน พรม วิ หาน ปะ ทาน สะ พา แห่ง ซาด
wavs/414_trim.wav,พ้อม บัน ดา กาน นำ พัก ลัด และ บัน ดา สะ มา ซิก สะ พา แห่ง ซาด ปะ จำ เขด เลือก ตั้ง ใน ทั่ว ปะ เทด เข้า ฮ่วม
wavs/415_trim.wav,และ จะ ดำ เนีน ไป ฮอด วัน ที สิบ แปด กอ ละ กด สอง พัน ซาว สาม จึ่ง จะ ได้ เสี้ยง สุด ลง
wavs/416_trim.wav,ใน วา ละ กอง ปะ ซุม คั้ง นี้ นอก จาก ฟัง บด ลาย งาน เวียก งาน อัน พ้น เด่น หก เดือน ต้น ปี ของ ลัด ถะ บาน
wavs/417_trim.wav,แผน งบ ปะ มาน แห่ง ลัด แผน เงิน ตา ติด พัน กับ สอง วา ละ แห่ง ซาด จาก ท่าน นา ยก ลัก ถะ มน ตี สอน ไซ สี พัน ดอน แล้ว
wavs/418_trim.wav,ยัง มี บัน ดา ท่าน ลัด ถะ มน ตี แต่ ละ กะ ซวง เกี่ยว ข้อง ขึ้น ลาย งาน ผน งาน หก เดือน ต้น ปี ของ ตน
wavs/419_trim.wav,ทัง ได้ ตอบ คำ ซัก ถาม และ ข้อ ข้อง ใจ ของ ผู้ แทน สะ พา ที่ มี ต่อ ลัด ถะ บาน ต่อ เวียก งาน ใน แต่ ละ ขง เขด
wavs/420_trim.wav,โดย สะ เพาะ อัน ที่ พ้น เด่น ที่ สุด กอ แม่น ใน ขง เขด เสด ถะ กิด กาน เงิน ที่ ปะ เทด เฮา พวม ผะ เซีน อย่าง หนัก หน่วง ใน ปัด จุ บัน
wavs/421_trim.wav,เพาะ สะ นั้น ถือ ได้ ว่า ใน กอง ปะ ซุม คั้ง นี เม็น เป็น บั้น ที่ สำ คัน ที่ สุด เพื่อ บัน ลุ เป้า หมาย สู่ ทาง ออก จาก บัน หา วิ กิด ต่างๆ ของ ซาด
wavs/422_trim.wav,และ ยิ่ง ไป กว่า นั้น ถ้า บ่อ มี กาน เล่ง ลัด ใน กาน แก้ ไข กอ ยิ่ง จะ เฮ็ด ให้ บัน หา วิ กิด ต่างๆ กาย เป็น ซำ เฮื้อ เหมือน ดั่ง ญา เสบ ติด และ กาน ส้อ ลาด บัง หลวง นั้น แล
wavs/423_trim.wav,อย่าง ใด กอ ดี ตาม ทิด ก่ำ ว่า บัน หา วิ กิด ต่างๆ ที่ ลัด ถะ บาน ต้อง เล่ง แก้ ไข ใน ปัด จุ บัน ใน สะ เพาะ หน้า และ ยาว นาน นั้น
wavs/424_trim.wav,มัน มี หลาย ขง เขด หลาย หน้า เวียก เป็น ต้น อัน ที่ เล่ง ด่วน กอ คือ ต้อง แก้ บัน หา เงิน เฟี้ กาน คุ้ม คอง เงิน ตา ให้ ไป ตาม กด หมาย อย่าง เข้ม งวด และ เด็ด ขาด
wavs/425_trim.wav,กาน คุ้ม คอง แฮง งาน ที่ หลั่ง ไหล ไป เฮ็ด เวียก อยู่ ปะ เทด ไท บัน หา กาน ขุด ค้น แฮ่ ที่ ฝืน กับ ความ ยืน ยง และ ผน ปะ โหยด อัน สูง สุด ของ ซาด
wavs/426_trim.wav,บัน หา กาน ส้อ ลาด บัง หลวง ที่ ยัง มี ลัก สะ นะ ซำ เฮื้อ บัน หา ญา เสบ ติด ที่ ยัง แพ่ ลาม แบบ บ่อ ญุด ญ่อน
wavs/427_trim.wav,บัน หา กาน ฮั่ว ไหล ของ งบ ปะ มาน ที่ ยัง อัด บ่อ อยู่ กาน เก็บ ลาย ฮับ เข้า งบ ปะ มาน นับ ทัง กาน ส่ง เสริม กาน ผะ ลิด ให้ กุ้ม ตน เอง และ เพื่อ ส่ง ออก
wavs/428_trim.wav,และ บัน หา อื่นๆ ที่ ยัง ติด พัน กับ ซา ตา กำ ของ ซาด
wavs/429_trim.wav,เพาะ สะ นั้น กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า จึ่ง เป็น กอง ปะ ซุม ที่ มี ความ หมาย สำ คัน หลาย
wavs/430_trim.wav,และ เป็น บาด ก้าว เดีน หนึ่ง ที่ กำ นด มาด ตะ กาน วิ ที กาน ที่ ถืก ทิด เข้า แก้ ไข บัน หา วิ กิด ของ ซาด บ้าน เมือง
wavs/431_trim.wav,ให้ สอด ค่อง กับ ความ เป็น จิง ของ ปะ เทด ที่ กำ ลัง ปะ เซีน อยู่ ทัง สอด ค่อง กับ ความ มุ่ง มาด ปาด ถะ หนา ของ พน ละ เมือง ลาว บัน ดา เผ่า
wavs/432_trim.wav,ที่ ญาก เห็น บัน หา วิ กิด ของ ซาด บ้าน เมือง ได้ ฮับ กาน แก้ ไข อย่าง แท้ จิง
wavs/433_trim.wav,วา ละ ดำ เนีน กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า วัน ที สาม กอ ละ กด สอง พัน ซาว สาม
wavs/434_trim.wav,ท่าน สอน ไซ สี พัน ดอน นา ยก ลัด ถะ มน ตี ใน นาม หัว หน้า ลัด ถะ บาน ได้ ซี้ แจง ตอบ คำ ซัก ถาม เจาะ จี้ม ของ สะ มา ซิก สะ พา แห่ง ซาด
wavs/435_trim.wav,ที่ ได้ ปะ กอบ ความ เห็น ต่อ กาน ปะ ติ บัด หน้า ที่ ของ ขะ แหนง กาน ต่างๆ ทัง อยู่ สูน กาง และ ท้อง ถิ่น
wavs/436_trim.wav,ต้น ตอ แม่น คำ ถาม เจาะ จี้ม ที่ พัว พัน เถิง บัน หา เสด ถะ กิด ที่ ติด พัน และ กะ ทบ ไว ต่อ ซี วิด ความ เป็น อยู่ ของ ปะ ซา ซน โดย สะ เพาะ ผู้ มี ลาย ฮับ หน้อย
wavs/437_trim.wav,ต่อ คำ ถาม ที่ ว่า ใน ปัด จุ บัน ลัด ถะ บาน จะ มี กน ไก วิ ที กาน และ มาด ตะ กาน ฮีบ ด่วน ใน กาน ต้าน สะ กัด กั้น และ แก้ ไข อัด ตา เงิน เฟี้
wavs/438_trim.wav,กาน อ่อน ค่า ของ เงิน กีบ กาน ผัน ผวน ของ อัด ตา แลก เปี่ยน กาน เพี่ม สูง ขึ้น ของ ลา คา สิน ค้า และ ค่า คอง ซีบ คือ แนว ใด
wavs/439_trim.wav,เกี่ยว กับ เลื่อง นี้ ท่าน นา ยก ลัด ถะ มน ตี ญืน ญัน ว่า นี้ เป็น บัน หา ที่ เค่ง ฮ้อน และ ฮีบ ด่วน ที่ สุด ที่ ทั่ว ละ บบ กาน เมือง ของ พวก เฮา ได้ พ้อม กัน สุม ใส่ แก้ ไข
wavs/440_trim.wav,และ กอ เสนอ ให้ ทั่ว สัง คม ซ่วย สะ หนับ สะ หนูน และ ให้ กาน ฮ่วม มือ ใน กาน ปะ ติ บัด
wavs/441_trim.wav,ซึ่ง ลัด ถะ บาน ได้ วาง มาด ตะ กาน แก้ ไข ออก เป็น สาม ไล ยะ คือ มาด ตะ กาน สะ เพาะ หน้า มาด ตะ กาน แก้ ไข ไล ยะ กาง และ ไล ยะ ยาว
wavs/442_trim.wav,สำ ลับ มาด ตะ กาน สะ เพาะ หน้า นั้น แม่น เล่ง ค้น คว้า แก้ ไข บัน หา โคง ส้าง ดุน กาน ซำ ละ ละ หว่าง ปะ เทด ที่ ขาด ดุน ให้ มี ความ สม ดุน เทื่อ ละ ก้าว
wavs/443_trim.wav,ไป ควบ คู่ กับ กาน ปะ ติ บัด มาด ตะ กาน สะ เพาะ หน้า เพื่อ ควบ คุม ความ กด ดัน ของ อัด ตา แลก เปี่ยน
wavs/444_trim.wav,สืบ ต่อ หัน กาน แลก เปี่ยน เงิน ตา เข้า สู่ ละ บบ ทะ นา คาน และ ให้ มี หน่วย บอ ลิ กาน เพียง พอ ฮับ ใช้ สัง คม
wavs/445_trim.wav,เซ่น หน่วย บอ ลิ กาน แลก เปี่ยน กาน แลก เปี่ยน เอ เล็ก โตร นิก ปับ ปุง ตะ หลาด เงิน ตา ต่าง ปะ เทด ละ หว่าง ทะ นา คาน ทุ ละ กิด ด้วย กัน
wavs/446_trim.wav,คุ้ม คอง บัน ดา บอ ลิ สัด นำ เข้า ส่ง ออก แจ้ง ลง ทะ เบียน และ ซำ ละ สะ สาง กาน นำ เข้า และ ส่ง ออก สิน ค้า
wavs/447_trim.wav,ผ่าน บัน ซี ทะ นา คาน ทุ ละ กิด ที่ ตั้ง อยู่ ส ป ป ลาว โดย กำ นด เข้า เป็น เงื่อน ไข ที่ ขาด บ่อ ได้ สำ ลับ กาน ส่ง ออก นำ เข้า สิน ค้า ต่อ ไป
wavs/448_trim.wav,เพื่อ สู้ ซน ให้ มี เงิน ตา เข้า มา ผ่าน ละ บบ ทะ นา คาน เพี่ม ขึ้น หลาย กว่า ห้า สิบ เปอ เซ็น ขึ้น ไป
wavs/449_trim.wav,สืบ ต่อ ติด ตาม บัน ดา เป้า หมาย ที่ ปั่น ป่วน และ เกง กำ ไล จาก กาน แลก เปี่ยน เงิน ตา ด้วย ฮูบ แบบ ต่างๆ อย่าง ใก้ล ซิด
wavs/450_trim.wav,ถ้า พบ เห็น แม่น ดำ เนีน มาด ตะ กาน ตาม กด หมาย และ ฮีบ ฮ้อน เล่ง ทวง บัน ดา บอ ลิ สัด ที่ มี หนี้ สิน กับ ลัด ถะ บาน
